date      , match_type, pitch_type   , ground                                                                       , your_team   , opposition_team, bowler_name         , bowler_type       , wickets, runs , economy, overs, start_time, match_period, weather_time    , temperature_2m, relative_humidity_2m, dew_point_2m, pressure_msl, cloud_cover, wind_speed_10m, wind_direction_10m, wind_gusts_10m, precipitation
2026-02-28, T20       , Flat         , Lahore                                                                       , England     , Pakistan       , Adil Rashid         , RightArmLegBreak  ,     1.0,  32.0,    8.0 ,   4.0, 19:00     , night       , 2026-02-28T19:00, 24.5          ,                 43.0, 10.9        ,       1008.0,         0.0,           10.2,              294.0,           20.9,           0.0
2026-03-01, T20       , Flat         , Dubai                                                                        , England     , Sri Lanka      , Adil Rashid         , RightArmLegBreak  ,     1.0,  31.0,    7.75,   4.0, 19:00     , night       , 2026-03-01T19:00, 26.4          ,                 46.0, 13.7        ,       1009.3,        99.0,           12.8,               20.0,           19.8,           0.0
2026-03-05, T20       , Flat         , Mumbai                                                                       , England     , India          , Adil Rashid         , RightArmLegBreak  ,     1.0,  25.0,    6.25,   4.0, 19:00     , night       , 2026-03-05T19:00, 30.5          ,                 39.0, 15.2        ,       1009.2,         0.0,           17.8,              338.0,           38.5,           0.0
2026-03-08, T20       , Flat         , Ahmedabad                                                                    , England     , India          , Adil Rashid         , RightArmLegBreak  ,     1.0,  31.0,    7.75,   4.0, 19:00     , night       , 2026-03-08T19:00, 35.1          ,                 18.0, 7.2         ,       1010.8,         0.0,            8.3,              344.0,           19.8,           0.0
2022-09-06, T20       , Flat         , Dubai                                                                        , India       , Sri Lanka      , Arshdeep Singh      , LeftArmMediumFast ,     1.0,  40.0,   10.0 ,   4.0, 19:00     , night       , 2022-09-06T19:00, 34.0          ,                 53.0, 23.1        ,       1001.7,         0.0,           10.5,              338.0,           28.1,           0.0
2022-11-20, T20       , Flat         , Mount Maunganui                                                              , India       , New Zealand    , Arshdeep Singh      , LeftArmMediumFast ,     0.0,  31.0,   10.33,   3.0, 19:00     , night       , 2022-11-20T19:00, 17.3          ,                 86.0, 14.8        ,       1004.4,        98.0,            5.4,                4.0,           12.6,           0.1
2022-11-22, T20       , Green        , Napier                                                                       , India       , New Zealand    , Arshdeep Singh      , LeftArmMediumFast ,     4.0,  37.0,    9.25,   4.0, 10:30     , day         , 2022-11-22T10:00, 20.4          ,                 54.0, 10.7        ,       1003.1,         3.0,           14.2,               16.0,           31.0,           0.0
2022-11-25, ODI       , Flat         , Auckland                                                                     , India       , New Zealand    , Arshdeep Singh      , LeftArmMediumFast ,     0.0,  68.0,    8.35,   8.0, 10:30     , day         , 2022-11-25T10:00, 16.7          ,                 58.0, 8.4         ,       1006.7,        11.0,           30.8,              249.0,           54.7,           0.0
2022-11-27, ODI       , Flat         , Hamilton                                                                     , India       , New Zealand    , Arshdeep Singh      , LeftArmMediumFast ,     0.0,   0.0,    0.0 ,      , 10:30     , day         , 2022-11-27T10:00, 5.7           ,                 76.0, 1.8         ,       1003.7,       100.0,            1.6,               27.0,            9.0,           0.0
2023-01-05, T20       , Flat         , Pune                                                                         , India       , Sri Lanka      , Arshdeep Singh      , LeftArmMediumFast ,     0.0,  37.0,   18.5 ,   2.0, 19:00     , night       , 2023-01-05T19:00, 24.1          ,                 50.0, 12.9        ,       1016.3,        33.0,            7.6,               93.0,           17.6,           0.0
2023-01-07, T20       , Flat         , Rajkot                                                                       , India       , Sri Lanka      , Arshdeep Singh      , LeftArmMediumFast ,     3.0,  20.0,    5.0 ,   4.0, 19:00     , night       , 2023-01-07T19:00, 26.6          ,                 45.0, 13.6        ,       1016.8,       100.0,            9.7,               59.0,           15.5,           0.0
2023-01-27, T20       , Dry          , Ranchi                                                                       , India       , New Zealand    , Arshdeep Singh      , LeftArmMediumFast ,     1.0,  51.0,   12.75,   4.0, 19:00     , night       , 2023-01-27T19:00, 20.0          ,                 67.0, 13.8        ,       1015.5,         6.0,           11.1,              324.0,           19.4,           0.0
2023-01-29, T20       , Slow         , Lucknow                                                                      , India       , New Zealand    , Arshdeep Singh      , LeftArmMediumFast ,     2.0,   7.0,    3.5 ,   2.0, 19:00     , night       , 2023-01-29T19:00, 14.8          ,                 90.0, 13.2        ,       1015.0,         0.0,            7.3,               33.0,           10.8,           0.0
2023-02-01, T20       , Flat         , Ahmedabad                                                                    , India       , New Zealand    , Arshdeep Singh      , LeftArmMediumFast ,     2.0,  16.0,    4.0 ,   4.0, 19:00     , night       , 2023-02-01T19:00, 20.8          ,                 40.0, 6.8         ,       1016.0,        34.0,           10.7,               42.0,           17.3,           0.0
2023-11-23, T20       , Flat         , Visakhapatnam                                                                , India       , Australia      , Arshdeep Singh      , LeftArmMediumFast ,     0.0,  41.0,   10.25,   4.0, 19:00     , night       , 2023-11-23T19:00, 24.6          ,                 90.0, 22.9        ,       1012.5,        92.0,            5.8,              356.0,            9.7,           0.0
2023-11-28, T20       , Flat         , Guwahati                                                                     , India       , Australia      , Arshdeep Singh      , LeftArmMediumFast ,     1.0,  44.0,   11.0 ,   4.0, 19:00     , night       , 2023-11-28T19:00, 21.3          ,                 83.0, 18.4        ,       1013.6,         0.0,            6.7,              106.0,           11.5,           0.0
2023-12-01, T20       , Dry          , Raipur                                                                       , India       , Australia      , Arshdeep Singh      , LeftArmMediumFast ,     1.0,  40.0,   10.0 ,   4.0, 19:00     , night       , 2023-12-01T19:00, 24.8          ,                 74.0, 19.8        ,       1014.1,        96.0,           14.2,               16.0,           23.8,           0.1
2023-12-03, T20       , Slow         , Bengaluru                                                                    , India       , Australia      , Arshdeep Singh      , LeftArmMediumFast ,     2.0,  40.0,   10.0 ,   4.0, 19:00     , night       , 2023-12-03T19:00, 20.8          ,                 88.0, 18.6        ,       1012.0,       100.0,           16.9,               27.0,           29.9,           0.0
